timestamp,views,vph
2026-06-01T18:50:27.739281Z,42765094,0.0
2026-06-01T21:58:05.445707Z,44116902,432282.4
2026-06-01T23:27:41.887239Z,44664174,366446.7
2026-06-02T01:58:05.329444Z,45386947,288358.1
2026-06-02T06:42:55.701392Z,46800573,297773.1
2026-06-02T11:08:08.053541Z,47967379,263977.4
2026-06-02T15:09:09.121125Z,49010243,259615.0
2026-06-02T18:53:04.862391Z,50171638,311186.6
2026-06-02T21:44:12.137957Z,51017036,296420.7
2026-06-02T23:22:00.368199Z,51400895,235487.1
2026-06-03T02:05:33.975706Z,51864349,170012.3
2026-06-03T07:06:46.619786Z,52776783,181753.3
2026-06-03T12:08:48.606331Z,53598315,163200.4
2026-06-03T17:15:21.329196Z,54479499,172473.8
2026-06-03T20:28:45.762969Z,55140837,205164.4
2026-06-03T22:37:27.650569Z,55500165,167521.3
2026-06-04T00:19:53.279818Z,55767549,156628.8
2026-06-04T05:19:46.923634Z,56447695,136077.3
2026-06-04T09:09:23.125344Z,56926155,125031.3
2026-06-04T12:16:47.800676Z,57355417,137428.9
