timestamp,views,vph
2026-06-13T16:04:06.426375Z,53929,0.0
2026-06-13T17:44:06.874016Z,2789367,1641140.4
2026-06-13T18:57:51.563965Z,4568478,1447513.8
2026-06-13T20:16:26.202825Z,7130152,1956040.9
2026-06-13T21:43:01.400616Z,9562059,1685184.2
2026-06-13T22:46:11.798040Z,11095547,1456458.6
2026-06-14T00:01:18.100512Z,12430455,1066432.8
2026-06-14T05:04:26.932614Z,16606004,826439.9
2026-06-14T08:47:54.808125Z,20503143,1046377.6
2026-06-14T11:25:57.395614Z,23081770,978958.2
2026-06-14T13:11:50.826092Z,24632143,878477.0
2026-06-14T15:17:25.594060Z,26472755,879417.0
2026-06-14T16:53:18.212990Z,28063003,995180.3
2026-06-14T18:08:21.764143Z,29381076,1053626.9
2026-06-14T19:56:17.159787Z,30902353,845754.8
2026-06-14T21:06:36.168908Z,31715868,694156.8
2026-06-14T22:21:22.076578Z,32501999,630880.5
2026-06-14T23:43:48.597483Z,33217238,520539.7
2026-06-15T02:05:58.288797Z,34144328,391283.1
2026-06-15T07:36:43.916286Z,36238909,379957.3
2026-06-15T13:38:09.525505Z,38428175,363437.2
2026-06-15T18:15:20.240019Z,40297226,404587.8
2026-06-15T21:24:03.847112Z,41429335,359920.0
2026-06-15T23:15:37.736737Z,41961928,286430.6
2026-06-16T02:05:09.901775Z,42594046,223711.0
2026-06-16T07:41:10.387043Z,43808618,216882.6
2026-06-16T12:29:01.775387Z,44930825,233909.7
2026-06-16T17:32:31.294284Z,46055581,222362.9
2026-06-16T20:31:24.015777Z,46712971,220503.6
2026-06-16T22:34:41.341842Z,47048196,163141.4
2026-06-17T00:03:56.901819Z,47292586,164278.6
2026-06-17T05:14:46.512236Z,47984278,133519.7
2026-06-17T10:04:32.403777Z,48614940,130587.7
2026-06-17T13:59:05.829374Z,49078679,118625.0
2026-06-17T16:55:58.777953Z,49454879,127610.2
2026-06-17T19:21:06.258198Z,49827042,153866.2
2026-06-17T21:27:49.006301Z,50127790,142408.1
